content,date,index,writer
" 아, 그리고 기하와벡터를 한석원 선생님껄로 들으실 생각을 하셨다면, 걍 한석원 선생님 커리를 쭉 타세요. 두분 다 강의 스타일이 다르시기도하고, 뭐니뭐니 해도 두 분다 전 강의를 들었다는 전제로 수업하시니깐요. ",2011.02.10. 00:13,7499041,네로
" 저도 초기엔 신승범 선생님이 암기 쪽이라 생각했는데, 그 암기라는건 진짜 수험생이 외워야 할 기본명제이며, 그래프유형 수학적 사실이라 보시면되요. 그걸 암기했을때와 암기 않했을때의 차이는 상당히 납니다.물론 그런것들은 한석원 선생님도 알아두라고(암기) 하죠. 단지, 신승범선생님께서 더 노골적(?)이라고 보시면되요.신승범 선생님이나 한석원 선생님은 개념에 입각한 풀이를 하지, 편법은 두분 다 쓰지 않으십니다.두 분 다 좋으시니, 님 주관대로 고르세요.ㅎ ",2011.02.10. 15:01,7499041,네로
 성의있는 댓글 정말 감사드립니다!! 아직도 고민중이지만 후회하지않을 선택을할게요^ㅠ^ ,2011.02.11. 12:08,7499041,혜찐
 삭제된 댓글입니다. ,,7499041,
 댓글들 보고 한선생님께끌리구이씁니당ㅠ_ㅠ!!!!!!!!!! ,2011.02.11. 12:08,7499041,혜찐
 한석원 모르는 사람은 있어서 까는 사람은 없고신승범 모르는 사람은 없어도 까는 사람은 있고.. ,2011.02.11. 00:24,7499041,꿈이있는청년
 선택에 도움을 주셔서 감사합니당!!!!! ,2011.02.11. 12:09,7499041,혜찐
 아 나랑 너무 똑같다.. 나도 통계뒷부분..수학때매미치겟어..ㅠ ,2011.02.12. 23:11,7489695,마자용
 삭제된 댓글입니다. ,,7484474,
 좋은 의견 감사용 ㅎ  ,2011.02.08. 20:04,7484474,러닝맨
 삭제된 댓글입니다. ,,7475747,
 너도 이과 ? ㅋ ,2011.02.06. 23:05,7475747,안녕하세용
 삭제된 댓글입니다. ,,7475747,
 ㅋㅋㅋㅋㅋㅋ삽자루 이번에 재수생 상대로 해서 별로라던데 ㅠㅠ '?그리구 삽티쳐는 문과생 중심이라고 하구 승제찡은 가형이 검증이 덜됬다구 하고 ㅋㅋㅋ  ,2011.02.06. 23:14,7475747,안녕하세용
 삭제된 댓글입니다. ,,7475747,
 아니다아니야 ㅋㅋㅋㅋ 아니래!! 삽자루도 잘가르친다네ㅋㅋ 다만 입이 거칠다매 ㅋㅋ ,2011.02.06. 23:25,7475747,안녕하세용
" 글쎄... 신승범쌤과 한석원은 인강, 한석만쌤(한석원쌤 동생으되시는쌤)은 학원에서 들었는데,일단 신승범쌤은 확실히 어려운 법이 있고, 한석원쌤과 한석만 쌤은 개념도 꽤 웅장하게 하셔서 수리베이스가 있어야하는듯...ㅋㅋㅋ;; ",2011.02.06. 23:33,7475747,듀꼬모꼬
 ㅋㅋㅋㅇㅇ 걍 승제찡으로 해야겠다 ,2011.02.06. 23:37,7475747,안녕하세용
 도대체 승제찡이 이과가 별로라는 말은 어디서 나온걸까...아무리 생각해도 이해가 안되네 나 이관데 승제찡커리탐 ,2011.02.06. 23:41,7475747,꿀렁
 오예희망의빛ㅋ역시 승제찡이 좋겠지 ㅋㅋ 넌 지금 어디 듣고있어 ? ,2011.02.06. 23:51,7475747,안녕하세용
" 너 그럼 수1,2다 승제썜꺼 듣고 있어 ?  ",2011.02.08. 11:58,7475747,안녕하세용
 난 프리패스 끊어서 이것저것 들어ㅋㅋ 수열 들어야하는데 강의가 아직 안올라와서.. 아 오늘 올라온다던데 가봐야겠당 ,2011.02.08. 21:43,7475747,꿀렁
 삭제된 댓글입니다. ,,7475747,
" 디씨겔에서 듣고옴ㅋㅋ아,.아는게 없으니까 믿게됨 급하니까 ㅠㅠㅠ ㅋㅋㅋㅋ근데 난 승제t들을라고! 열공  ",2011.02.07. 00:05,7475747,안녕하세용
 삽자루 수1강의 재수생 상대로 해요.. 강의중에 직접 말하구요 ㅋ 듣다보면 알게될꺼에요ㅜㅜ 그래서 그부분이 저도 좀 맘에 안들더라구요 자기들은 쉬우니까 막 넘어가고 그런게 잇어서 갈아탓거든여... ,2011.02.07. 17:22,7475747,꿀렁
 삭제된 댓글입니다. ,,7475747,
 그러면 수1때 정승제 듣다가 수2때 삽자루 들으면 안되나 ?그리고 이과생구세주 한석원t로 다시 한번 돌리고 어떤거 같애 ?  ,2011.02.07. 12:12,7475747,안녕하세용
" 나 1학년때 수리 3,4,4,3 나왔는데 신승범 들을만하던데? ",2011.02.07. 13:24,7475747,예 진
 신승범 선생님은 어때? 재미있으셔 ? 개념같은것도 좋으시구 ? ,2011.02.08. 11:56,7475747,안녕하세용
 재미를 바라고 승범쌤강의를 들으면 안되지 승범쌤은 재미와는 거리가 먼분이신걸?개념은 좋아. 맛보기 강의 함 들어봐~ ,2011.02.08. 13:10,7475747,예 진
 정승제쌤은그개념이어떻게나왔는지 쉽게잘설명해줘서좋던데 근데 이제수1들어가는거야?  ,2011.02.07. 17:38,7475747,벳보이김첨지
 아니..일단 수열전까지는 학원에서 나갔어ㅋㅋ  ,2011.02.08. 11:54,7475747,안녕하세용
 자기한테 맞는사람을 찾아야지 난승제쌤이너무맞아서 ㅋㅋㅋ진짜이해잘되고 근데수2에선 수1같은 분위기가 안나는것같긴해 ,2011.02.08. 01:53,7475747,ㅇㅇㅎ
 그치 ? 그래서 수1만 일단 들으려고 ㅋ ,2011.02.08. 11:55,7475747,안녕하세용
 분위기가 어떤식으로달라?  ,2011.02.08. 17:14,7475747,벳보이김첨지
 정승제같다5등급이면... 개념좋다던데 정승제쌤이???? 난안들어봐서모르겟다 ㅋㅋ신승범쌤도들어봣는데 정신교육하나는제대로임ㅋㅋㅋㅋㅋ듣고잇으면 난문과생인데도 하루종일수학만해야될것같아 ㅋㅋㅋㅋ 고1겨울방학때부터 갓승범에서 삽자루로 갈아탓음... 나한텐 삽자루>>>>>>>>>신승범 ㅋㅋ삽자루찬양 ㅠ^ㅠ ,2011.02.08. 03:46,7475747,죽어도고려대
 너 몇등급인데 삽자루들어 ???ㅋ 이번에 삽자루 쫌 어렵데서 ㅋ ,2011.02.08. 12:24,7475747,안녕하세용
 그렇게안어렵던데??난2~3등급ㅜㅜ ,2011.02.08. 18:37,7475747,죽어도고려대
" 수1은 정승제, 수2는 삽자루 이런식으로 가지말고 한명 딱 정해서 계속 가는게 좋아 정승제 듣는 사람중에 1등급도 있는가하면 9등급도 있겠지. 그리고 삽자루도 마찬가지로.. 다 하기 나름이야 수학 강사중에 최고가 있다면 이런거 고민할 이유가 없지 않을까? 그 최고 강사꺼 들으면 되니까. 가르치는건 다 똑같으니까 너한테 맞는 강의 스타일인 사람을 고르길바래 ㅎ ",2011.02.08. 21:46,7475747,꿀렁
 응ㅋ고마워 전승제티쳐꺼 들을꺼야ㅋ ,2011.02.09. 21:28,7475747,안녕하세용
 ㅋㅋㅋㅋㅋㅋㅋ아ㅠㅠㅠㅠ 너무 고마워! 힘내자!!! ,2011.02.06. 21:10,7474605,2012
 적통 하 는 2월 중순정도에 나와 ㅋㅋ ,2011.02.07. 00:04,7474605,발키리
 삭제된 댓글입니다. ,,7464820,
 신승범쌤이더좋아요? ,2011.02.06. 22:14,7464820,조용한아낙네
 신승범 수학적접근~커리 다탈려면 한 150~200드실듯..좋긴좋아요  ,2011.02.05. 08:44,7464820,연공생
 그만한 돈이없는데...이런.. ,2011.02.06. 22:14,7464820,조용한아낙네
 삭제된 댓글입니다. ,,7464820,
 수해가 수학적해석인가요? ,2011.02.06. 22:15,7464820,조용한아낙네
 삭제된 댓글입니다. ,,7464820,
 아 참고하겠습니다 고맙습니다 ^^ ,2011.02.06. 22:15,7464820,조용한아낙네
 삭제된 댓글입니다. ,,7464820,
 아한번찾아봐야겠군요 ,2011.02.06. 22:15,7464820,조용한아낙네
 삭제된 댓글입니다. ,,7463009,
 문과라면 어디추천? ,2011.02.04. 23:25,7463009,cmc0627
 둘다 들어봤는데 신승범쌤 수능적해석 한표(이건 저 개인 취향일수있으니 맛보기 들어보세요 ^^) ,2011.01.30. 22:52,7416978,반지의생각
 수해1표..  ,2011.01.30. 22:54,7416978,고2 젠장
" 해설강의 들어보고 나서 결정하는게 맞고, 두분의 성격은 판이하게 다르다는 말이 많으니깐 감이 올겁니다.근데 4등급이면 두분다 어려워서 뭔말하냐.. 멍... 으로 끝날 가능성이 높다는[.........](전 한석원Tr 알텍들었고, 미적하고 기하파트는 만족하였습니다.) ",2011.01.30. 22:54,7416978,엘케인
 신승범 쌤꺼 좋아요 ㅎ 하지만 기본적인것을 다알고 있다고 가정하고 수업하기때문에 부족한 부분을 자신 혼자서 채워나갈자신이 없으시면...쩝... ,2011.01.30. 23:31,7416978,허브
 sin teacher ,2011.01.30. 23:47,7416978,귀요미
 전 한석원샘들어요 작년에 신승범미적잠깐들었는데 저랑 안맞아서ㅋㅋ ,2011.01.30. 23:50,7416978,히히힛
 저도 개인적으로 한석원t요~두분다 맛강 들어보세요! ㅋㅋㅋ전 개념서 하나 끼고 알텍 돌렸어요~ ,2011.01.31. 00:36,7416978,굴셈
 개념잡기엔 한석원이 좋죠~근데 진짜 엄마가 좋냐 아빠가 좋냐 이 문제인듯....자기한테 맞는 선생님이 최고! ,2011.01.31. 06:33,7416978,빰빠라바바밤
 어?!저는 왜 웃기단 생각 안들었죠?? 이글땜에 이제 웃으려나;;; ㄷㄷㄷ전 별 생각 없이 잘 들었는데 말입죠~~ ㅋㅋㅋ ,2011.01.31. 00:40,7415656,굴셈
 삽자루샘도강의좋재 ㅇㅇ  ,2011.01.30. 11:51,7412293,스즈무
 난한석원쌤 재밋던데!!그리고 어려우면 인강잠깐잠깐멈추고 이해하고넘어가 나도첨엔어려워서ㅠ이렇게했더니 지금은 이해잘되 뭐 몇개안되는것도잇지만ㅋㅋ ,2011.01.30. 12:12,7412293,날로먹는고3
 한석원쌤 어렵긴 하죠...근데 알파테크닉만 마스터하면 수리 많이 오를꺼에요 ,2011.01.30. 12:32,7412293,HeavensLamb
 거기 현강애들 질문도 안하던데 ㅋㅋㅋㅋㅋ막넘어가 ,2011.01.30. 12:35,7412293,가형화1물2화2
 전 오히려 잼있는 강의는 꺄르르 웃고 나면멍~~하던데요... ㄷㄷㄷ한석원쌤 강의 좋던데 말이예요....  ,2011.01.31. 00:54,7412293,굴셈
 우옹 ㅠ고마워 머리터질뻔했으... ,2011.01.27. 22:56,7381718,날로먹는고3
 공식유도방법은 알고있으면 좋지만 꼭 알필요는없음 ,2011.01.27. 23:24,7381718,나룹
 로운-> 내가 수2 삼각함수 풀면서 공식 굳이 유도하면서 문제푼적 한번도 없었음  기억안날떄 이용해서 공식을 유도하기는 하는데 시험보기전에 안보고 시험볼리는 없지 않나? ,2011.01.28. 22:49,7381718,나룹
 사고과정이라는게 있나?  솔까말 공식유도하는방법은 다 외우고있는거지 사고과정이 없을텐데?  그냥 공식유도해줄때 그렇구나  이렇게 이해하면서 풀면 되는거임   그리고 메가스터디 n제와 쎈 알텍 풀면서 한번도 못봤다면 어떻게 설명할껀데? ,2011.01.29. 09:33,7381718,나룹
 난프리패스끊어서 지금수1하고있는데 사람들이 개념서한번읽고듣는게좋다해서 정석이랑병행할까생각중이야ㅜㅜ  ,2011.01.27. 23:25,7381718,우왕
 음 나도 알텍삼각함수땜에 고생좀했었는디 개념강의듣고 엑서사이즈문제풀려는데 아무것도안보이더라고;; 근데 엑서사이즈강의전에 한석원T가 유도해보는게좋을거다 라고해서 강의내용대로 유도는 확실히해봤는데도 엑서사이즈문제가 잘안풀리더라구;; 그래서 일단 엑서사이즈 강의내용 공책에 다받아적고 발전문제를 풀려고하니까 이상하게 거의다 보이더라 덧셈정리 이런거 그렇게 어렵진않으니까 해보는것도좋을듯 원하나그려놓고 이렇게저렇게하다보면 문제에서도 어떻게 적용해야되는지 그런게 조금씩이나마 보여 ,2011.01.30. 09:32,7381718,tyjjgod7
 잉 그래도 한석원인데 ㅁㅋㅋㅋㅋㅋ 한느님 강의하는거보면 감탄또감탄 ,2011.01.27. 16:34,7374426,하로로
 갓승범이 본좌임. ㅇㅇㅇ ,2011.01.27. 16:47,7374426,?효
 본좌 맞지 ㅋㅋㅋㅋ진짜 안오르던 점수 오르게 해준 분이니까ㅠㅠ ,2011.01.30. 11:02,7374426,빰빠라바바밤
 ㅇㅇ 한느님이 무조건 본좌야 ㅋㅋㅋ 인강이라 할수도 없을만큼 신세계니까 ,2011.01.30. 21:49,7374426,엘린
 삭제된 댓글입니다. ,,7372630,
 나도 독학 추천인강 듣는것도 좋긴한데..ㅠㅠ 좀 시간 걸리지만 학교 수업 잘 듣고 푼 문제 여러번 풀어보는거 추천함 ,2011.01.27. 15:52,7372630,치즈소녀
 난문과 이과 안가리고 둘중한분이라면 한석원샘.. ,2011.01.27. 17:43,7372630,베이스
 한석원t 맛보기 보니까 뭔가 좀 대충 가르치시는 것 같던데...ㅠ신승범t는 뭔가 필기만 방대한 것 같고ㅠ어떤걸 들어야될지 진짜 고민이에요. ,2011.01.27. 18:08,7372630,Yonsei In
 한석원샘 개념만 다로 한시간만 가르치실정도로 꼼꼼하신댕 ㅠㅠ ,2011.01.27. 18:18,7372630,베이스
 신스응버엄 ,2011.01.27. 20:57,7372630,미니약과
" 솔직히 두분다 개념설명 잘해주셔서 어떤 분을 추천해야 할지...전 박승동쌤 듣고 있어요... 개인차인것 같아요.. 지피지기 실력확인문제 기출문제라고 박승동쌤이 말하셨는데?? 그래서, 실력확인문제 난이도 좀 있는 문제라고 말씀하셨는데..수학 잘하시나봐요.. ",2011.01.27. 13:33,7367822,무기명
 한석원이 최고임 수리는 걍 ,2011.01.27. 10:37,7366472,빰빠라바바밤
 난 작년고3때 알텍들었는데 듣자마자 3월에 바로 1등급뜸 ㅋㅋ 2학년때 모의는 2~3등급이었거든 ㅇㅇ내용도 그렇게 안쉬웠던걸로 기억해 ㅇㅇ ,2011.01.26. 19:15,7365141,맘따뜻한이요르ㅋ
 수1이 그럭저럭면 수2도 그럭저럭해ㅋㅋ ,2011.01.26. 19:42,7365141,히히힛
 수2 처음듣는 중상위권학생이라고 되어잇을텐데 ㅋㅋ저도 지금 예비고3인데 수2 열심히 듣고 잇어  ,2011.01.26. 19:56,7365141,폭풍간지
 들어야겠넼 ㄱㅅ ,2011.01.27. 01:05,7365141,공부벌레멋정준
 나한석원듣는데 쪼까어려움..글고알파테크닉엔 수능형문제가있어서 개념빠르게정리하는강의는아닌거같고 박승동개념잘가르친다고하던데 ,2011.01.25. 16:22,7353965,날로먹는고3
 알텍 미분 어려움.... ; 몇번씩봐야하고 ..ㅋㅋㅋ 그래도 개념정립엔역시 ㅇㅇ.. ,2011.01.25. 17:49,7353965,가자백호
 ㅇㅇ 알텍 엑설사이즈는 쉬운데 수능발전인가는 괜춘함 ,2011.01.25. 18:10,7353965,흰털메기
 한석원굿~~ ,2011.01.25. 19:05,7353965,93osh
 내신수학하고 수능수학하구 만히틀린..... ㅠㅠ 내신하면서 자신강 슝슝생겻다가 요즘 급추락중 ,2011.01.25. 18:12,7349761,흰털메기
 알텍 상위권 학생들도 많이 듣는 강의임~ㅋㅋ 걱정말고 들어! ,2011.01.27. 00:28,7349761,빰빠라바바밤
 내신하고 모의고사랑 다르긴 다르죸ㅋㅅㅂ 학교쌤들 내신공부열심히하면 모의고사오른다는색기들진심 듣기싫어 ㅡㅡ ,2011.01.27. 01:06,7349761,공부벌레멋정준
 아 들어야겠군ㅋ ,2011.01.27. 01:06,7349761,공부벌레멋정준
 1등급잘낫다.  난 한석원.! ,2011.01.24. 21:59,7347336,웨일루니
 신승범 ! ,2011.01.24. 22:05,7347336,BE2ST
 본인이 O.T영상 보고 고르는게 정답 아닐까요..?ㅎ ,2011.01.24. 00:33,7336125,스윗
 한석원샘이 개념은 더좋아~ 심화도 해주시고 ,2011.01.23. 12:46,7334378,베이스
 아진짜요 ㅠㅠㅠ 감ㅅㅏ요 ㅋㅋㅋ ,2011.01.28. 02:19,7334378,4jeff1
 한석원이 짱이지....... ,2011.01.23. 23:21,7334378,개렉숑
 하긴 유명하시죠 ㅠㅠ ,2011.01.28. 02:20,7334378,4jeff1
 진심대박한석원 ,2011.01.21. 14:52,7320276,세드
 질수없다신승범 ,2011.01.21. 19:43,7320276,초심의마음으로
 너무 서두르지말고 순서대로 하는게 젤 좋은데 어느정도 개념 알고 있는거면 병행하면서 모를때마다 가끔씩....!한석원 인강 이제 완강을 향해 달려가는데 ㅋㅋㅋㅋ 강의빨리 업뎃되서 좋음 ,2011.01.18. 13:20,7290675,하리마오이
 알텍이랑 개념서랑 병행하면서 들으세요~개념서 보면서 아~ 하고 훓은부분 바로 알텍강의 들어야 깨우칩니다;;전 그렇게 했어요!!!! ,2011.01.21. 13:32,7290675,다보
 난 신승범샘 맘에듬 ㅎㅎ ,2011.01.17. 14:06,7284608,통이
 이런 어메이징한 남자 ㅋㅋ ,2011.01.17. 16:12,7284608,반수하장
 보통 알텍에서 절지로 넘어가지......정말 어메이징한 남자......ㅋㅋㅋㅋㅋㅋ ,2011.01.18. 00:45,7284608,브라시카
 남휘종 끝 ,2011.01.18. 01:59,7284608,lalalalani
" 한석원 진짜 비교 불가능,,, 어쩜 그리도 잘 갈켜주시는지,,, ",2011.01.21. 13:34,7284608,다보
 ㅋㅋㅋ 어메이징한 남자 ㅋㅋ 한석워언 ㅋㅋ  ,2011.01.23. 23:07,7284608,dlgjstjs
 개쩜. ,2011.01.14. 23:57,7271879,2010
 문과가 신승범꺼 듣기엔 어때? ,2011.01.15. 21:07,7271879,냠념늄님넴
 한석원이 진리 ,2011.01.14. 21:30,7270788,aiko
 근데 개념설명이 꼼꼼하지 않은거같에성 ㅠㅠ한번 교과서 본 사람을 대상으로 한다며 !! ,2011.01.14. 21:30,7270788,소로로
 안알려주고 빼먹는거없다. 단지 앞에 한내용을 좀 패스하는 경우는 있어도 ,2011.01.14. 21:32,7270788,aiko
 그런가? 흠 ㅠㅠㅠㅠㅠㅠㅠ악 이과는 한석원이 진리라고 하는사람들이 많긴하더라....  ,2011.01.14. 21:33,7270788,소로로
 난 한석원이 갠찬턴디 ,2011.01.14. 17:18,7267541,mjj6792
 넵 감사합니다 답변 ㅎㅎ ,2011.01.16. 07:03,7267541,ooii11
 삭제된 댓글입니다. ,,7267541,
 곽기호 아저씨 어디가 좋아요? 특히 어디 파트? ,2011.01.16. 07:04,7267541,ooii11
 곽기호쌤직접현강한달들엇는데특강이라나머라나?ㅋㅋㅋㅋ근데쉽게가르쳐주실려고노력하시고질문하면친절히대답도해주시네여 ,2011.01.14. 21:43,7267541,뿅뿅
 ㅠㅠㅠ 음 그렇군요ㅕ ㅋㅋㅋ 감사합니다.  ,2011.01.16. 07:04,7267541,ooii11
 미적하면 한석원이라는 소문이.... ,2011.01.12. 18:54,7255004,흰털메기
 난 이과라면한석원ㄱㄱ ,2011.01.12. 21:26,7255004,세드
 김기훈 선생님 강의 좋은데 ㅋㅋㅋㅋ ,2011.01.12. 13:39,7250295,뻐르적
 저요!ㅜ.ㅜ ,2011.01.13. 00:57,7250295,재수만이살길
 끊으셨어요? 저 듣고싶은데요. 기숙산데 폰을 집에 두고와서...토요일 오후 7시경에 연락드릴께요생각있으시면 문자 남겨주세요 010-5878-1031  ,2011.01.20. 22:07,7250217,다크문
 많이 늦기는 했지만 조금이라도 싸게 구입 원하시면 연락주세요 010 4543 1469 ,2011.02.08. 07:20,7250217,in에어포트
" 한석원 알텍이요!ㅋ미통기는 알텍 믿어봐요, 개념이 ㅎㄷㄷ ",2011.01.11. 02:02,7236163,도지뇽
 나끊을거야!!실은 오늘 바로 결재들어갈려구 했는데카드결재오류나서;;낼이나 낼모래쯤 결재하려구!!학원4년다니다 인강들으려니;;떨린;;다;;근데 맛보기강의들어보니까 괜찮은거 같구...참고로 난 이과라 가형으로 했고 피엠피까지 했어ㅋㅋ ,2011.01.09. 18:18,7231282,레코
 만약 끊으면 나랑같이할래ㅜㅜ??010 3686 9584로 연락줘ㅠㅠ!! ,2011.01.10. 00:08,7231282,한지수
 한석원 프패 괜찮음!!!강추?! ㅋㅋㅋ ,2011.01.10. 00:11,7231282,제발만점
 아무것도 모르는 상태... 면 좀 그렇지 않을까 난 다 해보고 듣는거라 모르겠는데 어렵다는 사람들 많던데 ,2011.01.09. 11:12,7230998,이제고3
 기본서 한번 보고 하면 하면 별로 안 어려워!!!개념 확립엔 정말 최고!!~~ ,2011.01.09. 12:09,7230998,개렉숑
 기본서로 병행하면 무리없이 볼수 있어욕!!! ㅋㅋㅋ ,2011.01.10. 00:19,7230998,제발만점
 오메;; 이렇게하시면 한강의당 몇시간쯤소요되시나요? ,2011.01.08. 00:13,7223490,tyjjgod7
 한번듣는데는 강의 듣기전 문제푸는데 한 50분쯤걸려요. 그리고 강의듣는데 1시간에서 1시간10분쯤 걸려요 ㅎㅎ 근데 복습할때에는 문제는 그냥 훑어본다는 식으로 다시풀고 강의는 1.4배속정도로 들으니까 다시보는데는 문제푸는거랑 인강듣는거랑해서 1시간 반? 정도요 ㅎㅎㅎ ,2011.01.09. 16:06,7223490,ecstasy
 삭제된 댓글입니다. ,,7223490,
 쪽지 확인 했습니다! ㅎㅎ ,2011.01.09. 16:07,7223490,ecstasy
 좋은글이네요 ,2011.01.22. 21:38,7223490,souloved020
 한석원쌤 수2미분법 신청할려는데 괜찮나요????? ,2011.01.31. 23:22,7223490,SKY수능
 전 좋던데요 ㅎ ,2011.02.01. 12:35,7223490,ecstacy
 난 신청했다가 잘 안듣고있는데... 설명은 잘하시는데 ... 위글보고 다시 들어봐야지   ,2011.02.13. 23:11,7223490,트루
 와 대단하시네요..한석원쌤이 천재처럼.. 잘가르쳐주시긴하지만문과생인 저로선 수리에많은 비중을 두기도 힘들고하아.. 좀 힘드네요.. ,2011.03.19. 22:21,7223490,이녕
 감사합니다ㅎㅎ글이도움이되네요 ,2011.07.19. 16:13,7223490,이서혜남자친구
 수1 한번도 공부한적없는데 처음부터 알텍 들어도 괜찮을까요??처음들으면 어렵다던데..... ,2011.11.06. 10:27,7223490,JS
 우와..난 이렇게 못하겟던데..ㅋㅋ ,2011.11.29. 00:47,7223490,딸쑹Q
 우와 필기쩔어요.. ,2011.12.02. 12:49,7223490,engim6245
 우와 필기쩔어요.. ,2011.12.02. 12:49,7223490,engim6245
 글 잘읽었어요^^! ,2012.02.11. 13:00,7223490,가랑비
 쪽지확인점요!!  ,2011.01.08. 16:49,7221466,나무늘보
 박승동쌤좋은데 왜 안들으세요 ㅋ 강의잘안올라와서그런가? 전 문과라그래도괜찬은데ㅋ ,2011.01.07. 18:39,7221106,심심한자퇴생
 나 삽자루랑 한석원쌤 들어봤는데 삽자루는 뭔가 스킬? 위주인것같고 한석원은 좀 개념정리해주고 문제 풀이하면서 개념이 들어가는 원리같은거 설명해주시는편 신승범쌤처럼 깊게 파고들진않는것같고... 난 한석원쌤 미통기 듣고있다ㅋㅋ  ,2011.01.07. 19:51,7221106,워량
 박한일쌤 듣는 중인데 좋아. 정말로 좀 쉽게 가르치셔서 귀에 잘 들어옴 ㅋㅋ 신승범쌤도 들어봣는데 좋지만 쉽게 들을 수 있는 강의는 아니라서ㅠㅠ 수1을 한번 보고 듣는 용도보다는 수1을 한번 보는 용도로 개념의 달인 들으면 좋을듯. ,2011.07.03. 01:03,7221106,에르노아
 처음하는데 들어도 괜찮아요? ,2011.07.02. 22:46,7221106,별명뭐하지
"별명뭐하지 응응. 처음이라도 들어도 괜찮을 것 같아. 부담없게 가르치는 스타일인듯.다른 선생님들 강의를 많이 들어보지 않아서 모르겠지만, 막 놀랄 만한 풀이법이라든지 그런 게 나오진 않아서 막 엄청 잘 가르친다 이런 느낌은 안드는데 계속 듣다 보면 모의고사에서 풀리는 문제가 한둘씩 늘어난다고나 해야 할까.... 좋은 것 같아. ",2011.07.03. 01:05,7221106,에르노아
에르노아 아... 고마워 ㅜㅜ 옛날글인데 댓글 달아주고 너는 어쩔때 본거야? 처음 수1 할때? ,2011.07.03. 06:11,7221106,별명뭐하지
"별명뭐하지 아니ㅋ 난 사실 고2겨울방학때 본거라서 수1을 떼고 보긴 했어.다시 한번 볼땐 그냥 쭉 정리용으로도 괜찮더라구. 처음 수 1을 하거나, 가볍게 정리용으로 괜찮은 듯해. 심화적인 내용이 많지 않은 것 같아서 완전 본강의라기보단 처음,복습 강의로 적당하지 않나 싶어. ",2011.07.03. 14:14,7221106,에르노아
 대머리가 진리 ,2011.07.02. 22:48,7221106,morak
 한석원쌤 알텍만 해도 되는데욤??ㅋㅋㅋ ,2011.01.06. 23:44,7213651,브라시카
" 아 진짜여??크리티컬 완전 좋다는거같든디., ",2011.01.07. 19:00,7213651,공부벌레멋정준
 수접+수해+약체+파이널일텐데 신승범셋트는  ,2011.01.07. 21:58,7213651,lys1415
 아.........맞다 그렇겠네ㅋ나 바본가봐ㅋㅋ ,2011.01.06. 18:14,7213480,패럴스피릿
 삭제된 댓글입니다. ,,7211242,
 진짜래요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ여기 성지순례도 감ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,2011.01.06. 15:51,7211242,하로로
 아나 왜캐웃기지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,2011.01.06. 14:16,7211242,성대전전컴13학번
 ㅋㅋㅋㅋㅋㅋㅋㅋ허접한 글을 센스있게 받아치심ㅋㅋㅋㅋ ,2011.01.06. 15:51,7211242,하로로
 한석원 성깔 더러움..학원(깊은생각)에서 수업때 문자하면 핸폰뺐어서 집어던짐;; ,2011.01.06. 21:57,7211242,라피르
 헐진짜요? 마니 화나셨나봄 ㅠㅠ  ,2011.01.07. 09:31,7211242,하로로
 삭제된 댓글입니다. ,,7211242,
 ㅋㅋㅋㅋㅋㅋㅋㅋ맞아요 빛이남ㅋㅋㅋㅋㅋㅋㅋㅋ ,2011.01.07. 09:31,7211242,하로로
 아놬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,2011.01.15. 23:30,7211242,12
 뭐든 스스로 해야지 내공부가 되는거지만알텍의 개념은 그냥 진리입니돠-ㅋㅋㅋ ,2011.01.05. 01:06,7201070,브라시카
 쪽지확인해주세요! ,2011.01.07. 20:07,7201070,줄리스
 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,2011.01.04. 12:32,7199710,뜨거운고백
 신승범눈썹ㅋㅋㅋㅋㅋㅋ ,2011.01.04. 14:00,7199710,둥두루두
 전 한석원샘꺼만 들어봤는데 그분의 수리적 통찰력은 오버해서 1000년에 한번 나올까 말까 ,2011.01.04. 07:34,7198393,체르니
 ㅋㅋㅋㅋㅋㅋ공감ㅋㅋㅋ ,2011.01.04. 09:31,7198393,뽕야뽕야발사
 무슨소리야? 자세히좀설명해줘 ,2011.01.05. 14:22,7198393,CHESS
 저도 한석원샘꺼 수1빼고는 모든커리 다 들어봤는데 갠적으로 한샘 찬양자이고 알텍은 진짜 쩌는데그이후꺼는 알텍의 복습이라고 봐야함 그냥.. 절지랑 크포듣고 조금 후회함 ㅋㅋ;근데 진짜 알텍은 쩔어용ㅋㅋ 그 후반커리는 다른 샘꺼 듣는게 좋은듯 ,2011.01.04. 14:13,7198393,레거트
 수1은 어떤선생님강의 들으셨나요? ,2011.01.04. 19:00,7198393,tyjjgod7
