content,date,index,writer
" 제가 지금 과외를 2개 하는데, 2개 다 확률통계쪽 하고 있거든요. 항상 하는 말이, 확률통계는 '꼼꼼히, 빠뜨리지 않고' 푸는게 중요하다는 거예요. 순열같은거, 정말 못풀겠으면- 모든 경우의 수를 하나하나 더 세가면서 풀어도 됩니다. 그걸 간단하게 만든 게 공식이거든요. P라던가 C같은. 왜 그 공식을 사용하는지, 그 점을 생각해볼 필요가 있어요. 그냥 공식을 적용하지 말고, 왜 이 문제에서는 저 공식을 요구하는지 생각하면, 공식 없이 곱셈과 나눗셈만으로 문제를 풀 수 있습니다. 순열조합쪽 계속 공부하다 보면, 나중엔 순열을 잘 안쓰고 조합만으로 문제를 풀게 되거든요. 순열은 사실 2가지 계산과정, 즉 순서없이 뽑는 과정과 그것들을 배열하는 과정이 하나로 묶여있어요. 가령, 5개중 3개를 뽑아 나열하는 경우는 5P3 정도 되겠죠. 하지만 조합은 그 중 전자의 과정, 순서 관계 없이 뽑는 과정만 보거든요. ",2007.06.25. 11:53,346933,역사학도
" 공식을, 혹은 개념을 적용한다는 압박감을 버리고- 문제가 요구하는 걸 하나하나 나눠서 생각하세요. 굳이 순열 개념 안쓰고, 5명중 3명을 뽑아 배열하는 방법의 수를 구하는 경우에- 일단 뽑아놓고, 그 후에 배열한다는 식으로 나눠서 생각하면 문제가 좀 더 잘 보일겁니다. 5C3 * 3! 정도가 되겠죠. 나중에, 고난이도 문제는 많은 사건들이 엃히면서 복잡해지는데요. 그런 경우일수록 하나하나 따져가면서, 나눠서 풀려는 사고가 도움이 됩니다. 일단은 문제를 많이 풀어보셔야겠고- 그 문제들을 반복하면서 익히는 과정이 필요하겠으나, 한꺼번에 뭉뚱그려 해결하기보다는 하나하나 나눠서 생각한다는 걸 전제로 깔고 문제를 대해보세요. ",2007.06.25. 11:56,346933,역사학도
 저도 미치게어요.. 찍어서 20넘어 본적이 없습니다.. ,2007.06.23. 22:08,346120,밀량
 저도 이번엔 풀어보고 싶습니다. ,2007.06.24. 01:02,346120,타마마
 저는 8점 나온적도 있어요 곰스쿨에서 하는 폴수학듣고있는중인데 님도 들어보세요 방학내내파면 뭔가 될것같은느낌이 팍팍듭니다 ,2007.06.24. 01:32,346120,미아
" 밀가루님 말씀처럼, 인강보다는 쎈수학이나 개념원리 스텝원정도만 다 푸신다음에 하시는게 좋을것 같네요;사실 쏀수학&개념원리도 스텝에 따라서 난이도가 다르니까요......인강은 개념이 다 잡히신 후에 문제풀이 형식으로 듣는게 더 효율적일듯 싶네요; ",2007.06.24. 13:27,346120,밝은니노
" 박금우샘 개념강의 좋턴데요. 저도 개념부족해서 3월부터 개념다지기 했었는데, 개념강의 자세히 해주시더라구요. 전 기본은 어느정도 있어서 패싱코드로 들었는데, 이강의 어려울것 같으면, 디엠강의 들으셔도 괜찮을거예요. ",2007.06.23. 20:59,345896,duddl_dl
 한석원님 강의는 정말 좀 공부해보고 반성하면서 들어야 하는거같아요. 다른거 한번하시고 한석원T꼭 나중에 하세요 ,2007.06.23. 14:14,345886,시껌댕이
 네 저도 그럴려고 하는데...하위권부터 잡아주실 만한 인강을 찾는데 쉽지가 않네요.. ,2007.06.23. 14:22,345886,whibawhiba
" 제가 쭉보니까 좆밥들의수학 해서 삽자루 선생님 유명하시던데, 삽자루 한번 검색해보세요 비슷한 글 있을꺼에요 ",2007.06.23. 14:32,345886,시껌댕이
 good정석한번 후다닥보고 강의듣는게 / ,2007.06.22. 00:40,344602,단지삼류
 근데 수능의 핵그거 거의 개념 수준이던데...지금 듣고있음.. ,2007.06.22. 01:00,344602,제이앤씨
 나랑 같은점수대네 보세요. 후회안함. 나 보는중인데 이해다됨.  but 잘 안되는거는 반복...... ,2007.06.22. 01:00,344602,질풍노동
 리플 ㄳㄳ ㅋㅋ 우선정석부터끝내고 빨리봐야겠다 개념정리로 !! ,2007.06.22. 01:07,344602,도모
 난 포기했는데.. 수학책본지 육개월은 넘은것 같음..  찍어서 20~30//  화이팅! ㅋㅋㅋ ,2007.06.22. 21:29,344602,고삼짱ㅋ
 sjr의정석 ㄱㄱ폴플에 널렷고 노트필기도 쌈 ㅋㅋ ,2007.06.21. 21:35,344300,카마키리
 ebs 만 빼면 다 좋습니다 ㅋㅋㅋ ,2007.06.21. 22:25,344300,냅더적
 솔직히 폴수학 별론디.. 하지마셈 삽자루나 한석현 추천 ! ,2007.06.22. 00:11,344300,그냥
" 저 지금 한석원 선생님 구전 듣는 중인데요 ㅋㅋ전 정말 딱 제가 원하던 선생님 인거 같아요 ㅋㅋ 정말 매우 만족스러움,,^^ 한석원샘 한표요,,,^^ ",2007.06.22. 04:24,344300,수야
 ;; 첨부터 한서권커리만 탄 나는 뭐지 ㄱ-; 정석 3번 개념정리하고 들으면 쏙쏙 박히던데;; ,2007.06.22. 16:24,344300,꽃따러
 한석원샘 핵강 듣고 감동먹었는데 ㅎㅎ 진짜 짧으면서 밀도 있는강의 던데 ㅎㅎ ,2007.06.21. 10:23,343950,한성
 ㅋㅋㅋ전박호진샘밖에안들어봤지만 화1이시면 만점완성반으로 한두번 훑으시고 하이탑같은 기본서 돌리시는처 추천용 ㅋㅋㅋㅋㅋㅋㅋㅋ ,2007.06.21. 11:14,343950,쌍마니
 한석원쌤은 일단 수2쪽 본좌십니다 ,2007.06.21. 12:34,343950,시껌댕이
 한석원쌤꺼 다시 들어야겟어요 처음부터 ㅋㅋㅋ 너무 부분부분으로 들어서 그런거같아요 -_-ㅋㅋㅋㅋ근데 핵강 교재 꼭필요하나요 ? ,2007.06.22. 01:26,343950,흠
 난현장강의듣는데 지존멋져ㅜㅜ포스장난아님ㅋㅋ ,2007.06.20. 16:03,343389,왼손
 메가 샘인가영? ,2007.06.20. 17:08,343389,스니커즈
 4점약체 참 어렵네요..수능외적정도로..하긴 외고생이 절반이니.. ,2007.06.21. 01:56,343389,원
 와! 정말 점수가 단계적으로??? 올라가고 있네요 전 오종철샘 커리 따라가고 있는데 지금까지 들은 수리인강 중 누가 제일 괜찮았나요?  ,2007.06.20. 22:57,342695,메탈소녀
 ㅋㅋ방금 가셧네요. 근데 조금 삭아보이네;; ,2007.06.19. 12:15,342346,그냥
 언어는 김재욱샘 문학추천이구요. 비문학은 윤석준샘껄로 들으세요. 이거 듣고 효과 많이 봤어요. 외국어는 심우철샘 12시간독해 유명한데요. 성적 좀 나오시면 13시간독해 듣는게 나을거예요. 이샘강의듣고 독해는 맘 놨거든요...  ,2007.06.19. 11:48,342305,이젠행복
 비문학은 추경문! 문학은 고전밖에 안들어봐서 잘 모르겠지만.. 정지웅 샘 좋았어요! ㅎㅎ 특히 추경문 샘 구조독해는;;; 정말.... 효과 만점;;  ,2007.06.19. 18:11,342305,도미니크
 문학은 김왕식 추천. 비문학은 윤석준이나 추경문 추천. 그리고 EBS에 김영준 샘도 추천요.  ,2007.06.20. 00:11,342305,삼수라도
" 문학은 박담샘꺼나 이근갑샘이 잘하시죠..두분다 접근법과 감상법을 위주로 갈켜주시죠. 낯선시,소설에 강하다는거 수능에 맞게 잘갈켜주삼. ",2007.06.20. 11:46,342305,용쓰
 난 알파테크닉 하는데 솔직하게 문제 쉽고 ..... 다른 코스랑 병행하면서 약한 부분만 들을 생각 .. ,2007.06.17. 23:05,340599,은라비
 저도 알파테크닉 듣는데 문제가 좀 쉬운감이 있음.. 확통이라서 그런가.. ,2007.06.17. 23:07,340599,hwangtaewoon
 4점짜리가 안풀리면 ... 삽자루 파헤치기가 더 낫지 않을까요 ? ,2007.06.17. 23:55,340599,아스타틴
 수리 가형이시면 알퐈 테크닉 보셔야지요..좁밥은 문과 쪽이 짙다던대 ,2007.06.23. 13:29,340599,symphonize
 거의 9월까지는 과탐이고 언외고 다버리고 수학에만 올인할 생각입니다; ,2007.06.17. 20:20,340200,키즈카
 안될듯?? ,2007.06.17. 20:35,340200,아아우우
" 논리는 모두 맞긴합니다만, 시간이 더걸리죠; 풀이에 나온방법을 익히시는게 계산이 더 빠르실껍니다. 나중에 더 복잡하게 나오면요. ",2007.06.17. 20:50,340200,말랑주태
 잘못봤네유. 삭제했습니다 ^^; 분자가 0이라고 해서 푸신방법은 맞아요 ~ ,2007.06.17. 20:53,340200,퀼리트
 당연히 맞죠  뭘로 통분하든 분모만 0이 안나오고 양변이 성립하면 무조건 답입니다 ,2007.06.18. 00:06,340200,jhj5546
 폴수학 강추요 ,2007.06.17. 15:57,339490,예닮이
 저도 이기홍쌤 추천추천 ,2007.06.17. 16:23,339490,밤비
 작년에 수1 하겠다고 수1고급 샀는데 수열하다가 그만ㄷ.........ㅜㅜㅋㅋ 문제는 뭐 그럭저럭 괜찮던데요? 절대 쉽지많은 않구요 당연히 ㅋㅋ친구가 보더니 와 진짜 한석원선생님스타일이다 요래요 ㅋㅋ ,2007.06.16. 21:35,338467,별과눈물
 진짜 한석원쌤 스타일이죠...ㅋㅋㅋ한쌤 잘가르치셔요 !>_<ㅋㅋㅋ저는 학원 다니면서 듣는 거라서 인강은 잘 모르겠지만강의 듣고 후회하지 않을거예요 ㅋㅋㅋ ,2007.06.20. 23:01,338467,심연
 아 그리고 이과생이니까 수리 가형 볼거구요 근데 삽자루 선생님은 수리 나형 쪽을 잘하신다고 하는데 수리 나형이라는게 수리 가형과 완전 다른것도 아니고 수리가형에 포함되있잖아요이과생이 삽자루 듣는게 별로 인가요? 수2부터는 한석원 선생님 알파로 할꺼거든요..이과생은 삽자루 잘 안듣나요? ,2007.06.16. 20:59,338436,tanto7979
 질문을 요약 하자면 지금 제가 기본개념을 다지기위해 삽자루 선생님 sjr수1을 수강할껀가 아니면 한석원 수1 수능의핵을 들어 개념을 정리 할까.. 아니면 지금 파헤치기나 레벨업을 해서 문제 풀이를 할껀가.. 어떻게 할까요 차라리 개념을 정리 하는게 좋을까요 2주동안 문제 풀이강의를 다 듣는것도 좀 시간이 부족할꺼 같고요.개념은 해봤으니 2주동안 충분히 할수 있을꺼 같아서요 조언좀요 ,2007.06.16. 21:01,338436,tanto7979
 수능의핵 문제 쉬운데 -ㅂ-좀 어려운거 들어보세요어차피 한번 배웠으니 어렵게 정리하는게 더 낫지 않을까요 ㅎㅎ ,2007.06.20. 23:02,338436,심연
 전 지금 추경문 샘꺼 기출문제분석 네버다이 듣고 있는데 좋아요~ 비문학도 비문학이지만..이 시점에서는 기출문제 풀이도 꽤 중요할 듯....; ㅎㅎ ,2007.06.16. 23:23,337779,영팔영팔
 문학은 이투스 김왕식 샘의 첫걸음 강의 추천하구요. 한석원샘 강의 시간 되면 꼭 들으세요. 후회하진 않습니다.  ,2007.06.17. 22:53,337779,에센뉴
 양치기...... ,2007.06.15. 00:34,336315,쁘엑
" 그게 마음대로 안되는게, 난 양보단 질로 승부하는 스타일이라, 후딱후딱 넘어가는게 잘 안된단 말이지. ",2007.06.15. 00:37,336315,새벽이슬
 헉 양치기하면 시간단축 되는거구나; 알파테크닉 듣고 싶어...T_T ,2007.06.15. 00:58,336315,야미
 고2때 수2문제 하나 가지고 1시간동안 끙끙거리다가 혈압올라서 때려쳤다가 물먹고 와서 다시보니깐 문제를 끝까지 안읽었었어...  아... 그 비통함....  완벽한 삽질...ㅡㅡ;;그날의 교훈....  수학문제는 무조건 끝까지 세세히 읽는다..ㅜㅜ ,2007.06.15. 02:03,336315,사막여우
" 저 여기다 적어도 되려나 모르겠습니다. ^^; 같은 경험을 했었기에..수리 문제의 경우는 문제는 천천히 30초가량 읽으신 후, 문제를 빨리 푸셔야 합니다. 좀 봤는데 안풀린다 싶으시면 넘기셔야 됩니다. 잡고 계시면 절대로 안돼요. 막 하면 풀릴거 같은데 풀릴거 같은데... 이러는데 시간 다 잡아먹는거에요. 미련 남기지 마시고 그냥 넘기고 다음문제를 보세요. 그렇게 안풀리는 문제는 한문제 한문제 다 넘깁니다. 다만 푼 문제는 정확하고 빠르게 ^^그리고 끝까지 쭉 봤다. 그러면 남은 문제를 푸는게 아니라 검산을 합니다. 딴 문제 푸는것보다 풀어놓은것 지키는게 더 중요해요. 꼭 검산 하시고 검산 2번 정도 반복한 후에 남은 문제로 넘어갑니다.그리고 풀다보면 넘긴 문제에서 해결책이 갑자기 떠오르는 경우도 있어요. 그럴때 재빨리 또 풀어주시고 ^^대게 경우를 보면 못푸는데 끙끙대면서 잡고 있어서 시간이 촉박한 경우가 많아요.미련 남기지 마시고 1분 정도 됐는데 안풀린다 싶으시면 그냥 미련없이 넘기세요. ",2007.06.15. 20:22,336315,퀼리트
 그리고 푼 문제는 절대로 실수가 있어서는 안돼요. 점수가 낮다 하더라도 푼 문제는 전부다 정답이 될 수 있도록 정확한 계산 하시구요 ~모르는 문제는 미련없이 넘기시는거 잊지 마세요 ^^ 재차 강조하지만 검산 필수!! ,2007.06.15. 20:24,336315,퀼리트
 개념정리를 어떻게 하셨는지 정말 궁금합니다. 제가 생각하는 등차수열의 개념정리는 저기서 끝나지 않는데... ,2007.06.13. 17:07,333479,얼룩
 여튼좋은글감사합니다 ,2007.06.13. 17:07,333479,얼룩
" 저 또한 등차수열의 개념에 대해서 적지않은 양을 알고있다고 생각합니다.그러나 노트의 이름에 알수있듯이 필수적인 개념만 적지요.이것저것 적으면 너무 군더더기가 많아 적기도 힘들고, 보기도 힘들 것 같아서 필수적인 개념만 적습니다. ",2007.06.13. 17:28,333479,베르너
" 그 필수적인 개념들을 적고서 그것에서 끄집어 낼 수 있는 개념, 에 대한 설명도 해주셨으면 좋지 않았나 싶습니다.(아, 태클아닙니다;ㅠ) ",2007.06.13. 17:32,333479,얼룩
 그 밑에 필수적인 개념에 대한 문제도 한개 적는다고 윗글에 적었습니다. ,2007.06.13. 17:33,333479,베르너
 죄송-_-ㅋ 왠지 말에서 무언의 압력이 느껴져요 ㅋ ,2007.06.13. 17:42,333479,얼룩
" 심우철, 정지웅샘중에 들어보세요. 모두 유명한 분들이지만... 정지웅샘꺼 같은 경우도 저도 그렇고 주변에서 좋다는 친구들 많습니다. 수리는 두분다 잘 하시는 분들인데, 맘에 안내키면 밑에서 추천하신 박금우샘도 들으세요. 점수보니 디엠강의부터 들으셔야... ",2007.06.12. 10:49,332111,애늙으니
 저는 유웨이 강의를 주로 듣거든요; 수리는 남언우 선생님꺼 듣고 외국어는 조오제샘꺼 듣는데요 현제는 잘 듣고 있고 만족 중이에여 ㅋ ,2007.06.12. 14:06,332111,카페모카
 전 수리 비타에듀에 유승철 선생님꺼 듣는데요. 점수도 올랐고요. 한번 맛보기 들어보세요. 그리고 문법은 비타에듀 신태호선생님하고 메가 김세현선생님 추천합니다.  ,2007.06.12. 18:30,332111,싸쿤
 문법강의 김세현샘의 완소영문법강의 기초강좌 추천드립니다. 문법개념쌓기에는 강추...수리는 기초가 너무 없으신것 같은데 이투스 유상현샘꺼 기초강의 추천합니다. 기초강의는 정말좋은데....수학고수분들에게는 그다지 추천하고 싶지는 않네요 ,2007.06.12. 19:12,332111,돼랑이
 전 메가 로즈리샘 추천이요 ㅋㅋ ,2007.06.12. 21:19,332111,찐민
 전 유웨이 송승환샘 영문법 강의 추천 ㅋ 상위권 노리는 분들 듣기 좋아요. 교재는 무료구요~ ,2007.06.13. 00:24,332111,백곰
 송승환 초고수 영문법이랑 이태완 문법에 한표요~ ,2007.06.13. 09:31,332111,하늘보리
 앗 저거 무료강의야?!난 오늘 김영준 92p 인쇄하느라 등골빠진다ㅋㅋㅋㅋㅋㅋㅋ ,2007.06.11. 01:18,331419,항가항가
 빠진→빠졌 ,2007.06.11. 01:18,331419,항가항가
 물론 무료강의는 아니지.. ,2007.06.11. 01:19,331419,소프트
 현재형에서 과거형으로 바꼈네 ,2007.06.11. 01:19,331419,소프트
 나도 듣고싶다아ㄱ-정오판별문제는 날항상 화나게하지 ,2007.06.11. 01:19,331419,항가항가
 극한은 좋은데 행렬이 가끔씩 내 눈물을 머금게 하지...... ,2007.06.11. 01:20,331419,소프트
 난 수학은 학원ㄱ-;방학떄 열심히한것도있찌만-잘 맞는 학원을 찾아서(가격도저렴해요 우와)요새 수학에 대한 흥미가 쏙쏙- ,2007.06.11. 01:20,331419,항가항가
 난 행렬은 좋은데극한이 내 눈물을 머금게 하지..ㄱ- ,2007.06.11. 01:20,331419,항가항가
 극한 괜찮은데.......... 이번기회에 확통이나 다시할라고.. ,2007.06.11. 01:21,331419,소프트
 ㅋㅋ 극한문제는 대부분 나누기 잘하면되...ㅋㅋㅋ ,2007.06.11. 01:21,331419,소프트
 행렬 ox -다윗처럼 블로그에서유용한거 찾아서중간고사볼ㄸㅐ 잘썼던 기억이 ㅋㅋ..ox만 모아놓은거! ,2007.06.11. 01:22,331419,항가항가
 확통은난 방학떄 빡세게 ㄱㄱ ,2007.06.11. 01:22,331419,항가항가
 어디에있는강의?ㅎㅎㅎ ,2007.06.11. 01:23,331419,한유휘월
 한석원이면 티치미? ,2007.06.11. 01:30,331419,항가항가
 강남구청 강의 들었었는데 .. ㅋㅋㅋ ,2007.06.11. 01:42,331419,한유휘월
 수능다큐 수1 수능형 - - 학교보충교재인데 문제집은좋은데 수업은 영별로 ㅠㅠㅠㅠㅠㅠㅠ ,2007.06.11. 00:19,331268,그린비
 문제집진짜좋음 ,2007.06.11. 00:24,331268,으엑
 수능다큐 강추요 정말 문제집 좋아요 난이도도 꽤나 있고  ,2007.06.11. 23:36,331268,애니즐감
 곰스쿨 공짜강의 폴수학~~ ,2007.06.10. 15:28,330248,간지용
 삽자루.. ,2007.06.10. 15:49,330248,베르캄프
 감사합니다^^ ,2007.06.10. 10:31,329841,서예니즘
 문제풀이는 누가뭐래도 삽자루가본좌 삽자루ㄱㄱ ,2007.06.09. 22:08,329145,족병진
 본질적인 해설을 들으시려면 한석원 추천 ,2007.06.09. 22:57,329145,겸손하게
 참고로 메가에 신승범쌤도 좋다길래 들어봤는데 꽤 괜찮음.. ,2007.06.09. 22:58,329145,겸손하게
 저는 소순영선생님께 한표 던집니다~ ㅋ 그 강의 보고 있고요 전체적으로 밸런스도 맞는것이 저한텐 최고였고요 ㅎ;  ,2007.06.09. 11:08,328350,확장종이
"  쉬우면서 깊이있는 강의라.. 어렵네요. 3분중에 한다면 한석원샘꺼가 낫지 않을까요. 하지만, 난이도는 좀 있습니다. ",2007.06.09. 15:15,328350,인생한번
 저도 소순영선생님께 한표입니다 ㅎㅎ 개념설명이랄지 전체적으로 진짜 잘가르치십니다. 한석원 선생님도 잘가르치시지만 한석원 선생님껀 좀 난이도가 있어서 개념잡힌 상태에서 들어야 좋다고 하더라구요. 저희 과외샘께선 박장준 선생님 강의는 약장수 스타일이라고 하시더군요...;  ,2007.06.10. 02:35,328350,이엔
 박장준 돈아까워 그게어떻게 대표강사야 뮈챠..ㅜㅜ 한개도 도움안됨 전그랫음..ㅜㅜ평보구했눈뎈--; ,2007.06.19. 17:28,328350,jinjuhee12
 박장준 돈안아깝던데요 윗분이 최상위권이거나 하위권이 아닌이상은 도움이 한개도 안될리 없구요 ㅡㅡ갠적으로 소순영샘은 난잡하게 왔다갔다해서 비추 소순영t는 개념 알고 들으면 정말  지루함 지금은 지루한거 필요없다 하실지 몰라도 저도 그러다가 박승동꺼 들어서 완전 자다 볼일 다봤음ㅋㅋㅋㅋㅋㅋㅋㅋ이과 아니면 박장준추천 이과면 한석원 ,2007.07.24. 23:06,328350,되지친구
 욀케 박장준샘 까이지.. 진짜 그럴만한 분 아닌데 ㅡㅡ 괜히 욕하지 마삼 나점수 졸라올랐음 ,2007.07.24. 23:07,328350,되지친구
 좋아요... ,2007.06.08. 23:46,328134,실천
 머리숱은 별로없으시지만 수학실력은 국내최고  ,2007.06.08. 23:47,328134,까칠박군
" 수능 핵강은 강의수만큼 자세하지 않습니다. 처음하신다면 별로에요,,,,, 물론 중요한 내용이지만 전반적인내용하고 기초는 확실히 하시고 보시는게 더 이로울것입니다. ",2007.06.09. 01:51,328134,시껌댕이
 기초는 어느정도 되어는 있어요 근데 너무 기초적인내용만을 다루지 않을까가 걱정이지.. ,2007.06.09. 08:49,328134,hot8902
" 우선 확실한건, 편법 아니구요, 그리고 쉽게 반복해서 가르쳐주세요. 제가 삽자루는 예전에인강들엇엇고 폴수학은 현강 듣는데요, 나형, 특히 나형 하위권은 상위권 위주의 신승범이나 현학적 풀이가 많은 박승동선생님보다는 (이선생님들 안좋다는게 아니라 하위권에게는 안맞는다구요) 쉽게 알려주시는분 수업이 좋아요. ",2007.06.09. 22:44,328023,lovemetrue5
 기본서로 하는걸 들으심이 점수올리는데 도움될듯하네요 정석으로 하는 비타 삽자루나 개념원리로 하는 1318hi 서승민 추천입니다 메가는 수리가 예전부터 별루였슴다. ,2007.06.10. 20:31,327954,스나이퍼
 네...아마도..개념강의는 그냥 들으실수 있는데...알파테크닉이 개념->문제풀이->개념->문제풀이 라...전체강의의 1/2 가 문제풀이에요..그래서 교재없이는 힘들듯요.. ,2007.06.08. 20:11,327777,실천
" 수핵은 한석원샘이 개념을 알고있는 전지하에 수업을 하시는 수업이에요.그래서 주요개념정리만 하시죠.알파테크닉도 개념을 한번 다진상태에서 듣는게 좋다고 생각되네요.수업방식은 개념정리,기본문제풀이,심화문제풀이 이렇게 나갑니다 :) ",2007.06.08. 18:18,327639,베르너
 어제 시험 잘 봤셈?? ,2007.06.08. 12:06,327457,이디오
 수학공부 관련된 모든 정보를 볼수있는곳입니다..아래 홈페이지에서 정보를 얻으실 분들은 참고하시기 바랍니다..↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓http://qqug.dfd.nateon.org/?%BC%F6%C7%D0%B0%F8%BA%CE  <-- 수학공부정보사이트 ,2009.12.16. 15:00,327457,nubira_5
 아 과탐 조졌센 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이런 ㅆㅂ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,2007.06.08. 12:09,327457,베르너
 과탐도 어려웠셈? 사탐만큼???? ,2007.06.08. 12:10,327457,이디오
" 아니요 ㅋㅋ 안 어려웠는데 제가 아직 많이 부족해서 틀렸네요 ㅎㅎ ㅠㅠ아,,,과탐 ㅠㅠ님은 잘 보셨나요?? ",2007.06.08. 12:11,327457,베르너
" 어제 점공한지 1분만에 약 30분에게 까였음, 그리고 잘 못봤음 ",2007.06.08. 12:12,327457,이디오
 저도 알려주센 ㅠㅠ 궁금해연 유유  ,2007.06.08. 12:12,327457,베르너
" 솔직히 수리든 뭐든 틀린문제는 해설보면 안된다고 생각합니다.. 오답노트 정리하는것만큼 중요한게 없지만서도, 그보다 저 중요한건 해설을 보지 않는것.. 해설을 보는순간 그 문제에 대한 해설을 ""암기""하는거에 지나지 않고, 문제를 풀어도 푸는게 아니라 ""기억력 테스트""에 지나지 않거든요 ",2007.06.08. 12:12,327457,aisideru1
 아이씨데루//어?; 전 해설보라고 한적 없는데;; ,2007.06.08. 12:13,327457,베르너
 <해설을 쓰기 전에 제가 틀린 해설을 다시 한번 노트에 적습니다.> 이것때문에 적은 글이에요~ ,2007.06.08. 12:14,327457,aisideru1
 아아! 제가 글을 쓰다 말았네요.오답노트도 자기가 생각해서 쓰는건데 그걸 안 적었네요 ㅎㅎ수정도움 ㄳㅂ ,2007.06.08. 12:14,327457,베르너
 베르너/ 글올림 ,2007.06.08. 12:15,327457,이디오
 박금우샘도 좋은뎅.. 전 금우샘강의듣고 성적 마니 올랐어요. 3*5 매트릭스 강의 추천.. 꼭 저 네분중에 한다면 한석원샘 낫겠구요. ,2007.06.08. 11:54,327432,핫피자
 흠...박금우 선생님은 저하고 너무 안맞아요..개인적으로 엄청..안맞음 ㅠㅠ;; ,2007.06.08. 12:10,327432,le_hyyr
 전 남언우쌤 ㅎㅎ;; 이번에도 강의 효과를 보기도 했고요ㅋ 저한텐 잘 맞았어요 ㅋㄷ ,2007.06.08. 16:59,327432,약먹자
 전 신승범샘 커리 따라가고 있는중 진짜 좋아요~ ,2007.06.08. 18:07,327432,왼손
 나형 =삽자루 가 괜히 나온게 아니죠. ,2007.06.08. 21:50,327432,lovemetrue5
 전 박승동 듣고 좋아서 나머지는 시도도 안해봤어요 ㅋㅋ; 저랑 동갑이시네요 :-0 ,2007.06.08. 22:20,327432,minnang24
 박승동 ,2007.06.09. 09:32,327432,송애교
 폴수학도대체 왜 평이 안좋은지 당최 이해가안감-_- ,2007.06.08. 10:51,327431,카키
 박승동샘 - 특이?한 풀이법 이렇게도 풀수있구나 이런거 ,2007.06.08. 10:53,327431,스니커즈
 순열 - > 통계 본좌는 누구일까요? ,2007.06.08. 11:06,327431,앙리
 전 무조껀 한석원샘 강추...학석원샘 강의들으면 속이 시원하다고해야하나??그런 느낌들어요..완벽한 개념설명...문제풀다가 지저분한 문제나오면 막 욕하시는.ㅋㅋ자기가 계산 실수하면 막 자책하구;;그런게 좀 재밌어요.ㅎㅎ ,2007.06.08. 11:06,327431,실천
 한석원샘 제일 좋은파트가 점화식/행렬 ㄱ.ㄴ.ㄷ 판단/확률통계 부분이에요.ㅎ ,2007.06.08. 11:07,327431,실천
 알파테크닉인가 그거 들어가야 될까요? 아니면 제일 기본으로 들어야 할까요?참고로 보통 문제집에 있는 확통은 그나마 풀 수 있는데.어려운건 gg 에요 진짜...ㅠㅠ ,2007.06.08. 11:09,327431,앙리
 박금우 ,2007.06.08. 11:18,327431,이디오
 4수해서 s대간 제 친구는 남언우 추천하더라구요...근데 뭐 그거야 자기가 맞는 선생님이 제일 좋은거니까... ,2007.06.08. 11:19,327431,경한가자
 남언우 선생님 미리 듣기 봤는데... 저랑 약간 안맞는거 같아요.그리고 생기신게 너무 포스가 강해요ㅋㅋㅋ왜냐면..... 우리 이모부가..... 생활(?)하시는 분인데.... 너무 비슷하게 생기셔서무서움 ,2007.06.08. 11:22,327431,앙리
 2가지있는데요..수능의핵이랑 알파테크닉 있는데...맘에드는거 들으세요.ㅎㅎ알파테크닉은 단권화해서 개념설명도많고 문제도 많은반면에 수능의핵은 한강에 개념30분문제30분 정도씩하거든요..이왕이면 알파테크닉이 좋겠죠.ㅎㅎ ,2007.06.08. 11:27,327431,실천
" 전 삽자루 ㅋ; 작년에 한석원, 한석만 샘 강의 들었었는데요, 두분도 괜찮으신데, 저한테는 삽자루 선생님이 더 맞는듯 하네요,,ㅎ ",2007.06.08. 11:35,327431,방울뱀
 솔직히 수리나형은 거기서 거기에요-_- 어차피 쉬운내용이라....... 근데 수2는 달라짐........한석원샘만의 포스 지대.. ,2007.06.08. 11:57,327431,aisideru1
" 특히나 심화미적에서 삼각함수 정리해줄때부터 한석원샘 포스가 장난아니죠.. 단위원에서 모든걸 정리해주고, 그 짜증나는 삼각함수공식들도 말끔히 해결해주고..... (물론 그래도 반각이나 배각은 필수로 외워줘야겠지만-_-) 또 수2도..방부등식부터 포스가 지대....    수2는 그래프그리는게 중요한데 한석원샘이 그래프그리는 법을 지대로 알려주심.. ",2007.06.08. 11:59,327431,aisideru1
" 수1은 거의 모든선생님들이 비슷비슷한것 같아요..한석원샘도 특별히 수1에서 뛰어나보이는건 없으시고.. 다만, 확률에서부터 통계로 이어지는 개념이 좀 좋더군요. 확률은 둘째치고, 통계가 말끔히 정리됨.. (확률은 경우의수를 잘해야 하는데..개인적으로 이 경우의수를 가르치는건 삽샘의 분류방법이 제일 낫더군요) ",2007.06.08. 12:01,327431,aisideru1
